lead_id,product,channel,state,lead_date,first_name,last_name,age,income_bracket,credit_score,qualified_date,quote_date,binder_date,sold_date,final_status,ltv,annual_premium,expected_tenure_years,total_premium,has_claim,has_early_claim,claim_count,total_claim_amount,expected_value,loss_ratio
EMAIL_000029,Property_Casualty,email,NJ,2023-01-01,Penelope,Ahmad,38,$50-75k,Poor,2023-01-02,2023-01-08,2023-01-09,2023-01-13,sold,2942.14,2602.51,2.99,7781.5,False,False,0.0,0.0,7781.5,0.0
EMAIL_000030,Property_Casualty,email,PA,2023-01-01,Cesar,DeLuca,46,$30-50k,Fair,,,,,lead,,,,,,,,,,
EMAIL_000030,Health,email,PA,2023-01-01,Cesar,DeLuca,46,$30-50k,Fair,2023-01-03,,,,qualified,,,,,,,,,,
EMAIL_000031,Life,email,OR,2023-01-01,Violet,Salem,26,$50-75k,Good,,,,,lead,,,,,,,,,,
EMAIL_000031,Property_Casualty,email,OR,2023-01-01,Violet,Salem,26,$50-75k,Good,2023-01-02,,,,qualified,,,,,,,,,,
EMAIL_000032,Property_Casualty,email,CA,2023-01-01,Mika,Shimizu,34,<$30k,Good,2023-01-03,,,,qualified,,,,,,,,,,
EMAIL_000032,Life,email,CA,2023-01-01,Mika,Shimizu,34,<$30k,Good,,,,,lead,,,,,,,,,,
EMAIL_000032,Health,email,CA,2023-01-01,Mika,Shimizu,34,<$30k,Good,2023-01-03,,,,qualified,,,,,,,,,,
EMAIL_000033,Property_Casualty,email,GA,2023-01-01,Darnell,Bhat,60,$100-150k,Good,2023-01-03,,,,qualified,,,,,,,,,,
EMAIL_000034,Property_Casualty,email,OH,2023-01-01,Adam,Simmons,64,$100-150k,Fair,,,,,lead,,,,,,,,,,
EMAIL_000035,Property_Casualty,email,NY,2023-01-01,Charles,Kobayashi,39,$30-50k,Poor,,,,,lead,,,,,,,,,,
EMAIL_000035,Life,email,NY,2023-01-01,Charles,Kobayashi,39,$30-50k,Poor,,,,,lead,,,,,,,,,,
EMAIL_000035,Health,email,NY,2023-01-01,Charles,Kobayashi,39,$30-50k,Poor,,,,,lead,,,,,,,,,,
EMAIL_000036,Property_Casualty,email,WA,2023-01-01,Margaret,Nguyen,54,$30-50k,Fair,,,,,lead,,,,,,,,,,
EMAIL_000037,Health,email,NC,2023-01-01,Tyrone,Ibrahim,49,<$30k,Good,,,,,lead,,,,,,,,,,
EMAIL_000038,Property_Casualty,email,ID,2023-01-01,Monique,Kobayashi,48,$50-75k,Good,,,,,lead,,,,,,,,,,
EMAIL_000038,Health,email,ID,2023-01-01,Monique,Kobayashi,48,$50-75k,Good,2023-01-03,,,,qualified,,,,,,,,,,
EMAIL_000038,Life,email,ID,2023-01-01,Monique,Kobayashi,48,$50-75k,Good,,,,,lead,,,,,,,,,,
EMAIL_000039,Health,email,AR,2023-01-01,Elizabeth,Joshi,47,$50-75k,Fair,2023-01-02,,,,qualified,,,,,,,,,,
EMAIL_000039,Life,email,AR,2023-01-01,Elizabeth,Joshi,47,$50-75k,Fair,2023-01-03,2023-01-04,,,quote,,,,,,,,,,
EMAIL_000039,Property_Casualty,email,AR,2023-01-01,Elizabeth,Joshi,47,$50-75k,Fair,2023-01-03,,,,qualified,,,,,,,,,,
EMAIL_000040,Health,email,CA,2023-01-01,Roberto,DeLuca,59,<$30k,Excellent,,,,,lead,,,,,,,,,,
EMAIL_000041,Health,email,UT,2023-01-01,Miguel,Freeman,25,$50-75k,Fair,,,,,lead,,,,,,,,,,
EMAIL_000042,Life,email,NE,2023-01-01,Xiu,Joshi,45,$75-100k,Fair,,,,,lead,,,,,,,,,,
EMAIL_000043,Property_Casualty,email,NC,2023-01-01,Riley,Meyer,26,$100-150k,Excellent,2023-01-03,,,,qualified,,,,,,,,,,
EMAIL_000044,Life,email,NH,2023-01-01,Terry,Espinoza,25,$150k+,Good,,,,,lead,,,,,,,,,,
EMAIL_000044,Health,email,NH,2023-01-01,Terry,Espinoza,25,$150k+,Good,,,,,lead,,,,,,,,,,
EMAIL_000045,Property_Casualty,email,MA,2023-01-01,Peter,Omar,34,$75-100k,Good,2023-01-02,2023-01-07,2023-01-09,2023-01-13,sold,3925.54,1101.88,6.41,7063.05,True,False,2.0,46840.34,-39777.29,6.6317
EMAIL_000046,Property_Casualty,email,KS,2023-01-01,Terrell,Abdullah,47,$50-75k,Good,2023-01-01,2023-01-04,,,quote,,,,,,,,,,
EMAIL_000046,Life,email,KS,2023-01-01,Terrell,Abdullah,47,$50-75k,Good,2023-01-03,,,,qualified,,,,,,,,,,
EMAIL_000046,Health,email,KS,2023-01-01,Terrell,Abdullah,47,$50-75k,Good,2023-01-01,2023-01-02,2023-01-12,2023-01-16,sold,2200.99,9579.63,4.27,40905.02,True,True,2.0,8450.46,32454.56,0.2066
EMAIL_000047,Life,email,SC,2023-01-15,Jun,Rivera,48,$75-100k,Good,,,,,lead,,,,,,,,,,
EMAIL_000047,Health,email,SC,2023-01-15,Jun,Rivera,48,$75-100k,Good,2023-01-17,2023-01-19,2023-01-26,2023-02-02,sold,4664.01,6256.6,2.22,13889.65,True,False,1.0,0.0,13889.65,0.0
EMAIL_000047,Property_Casualty,email,SC,2023-01-15,Jun,Rivera,48,$75-100k,Good,,,,,lead,,,,,,,,,,
EMAIL_000048,Life,email,TN,2023-01-15,Laura,Bailey,47,$30-50k,Excellent,,,,,lead,,,,,,,,,,
EMAIL_000048,Health,email,TN,2023-01-15,Laura,Bailey,47,$30-50k,Excellent,,,,,lead,,,,,,,,,,
EMAIL_000048,Property_Casualty,email,TN,2023-01-15,Laura,Bailey,47,$30-50k,Excellent,2023-01-15,2023-01-16,,,quote,,,,,,,,,,
EMAIL_000049,Life,email,IL,2023-01-15,Salvador,Taylor,35,$50-75k,Fair,2023-01-17,2023-01-18,,,quote,,,,,,,,,,
EMAIL_000049,Property_Casualty,email,IL,2023-01-15,Salvador,Taylor,35,$50-75k,Fair,2023-01-16,,,,qualified,,,,,,,,,,
EMAIL_000050,Property_Casualty,email,TX,2023-01-15,Sebastian,Xu,60,$50-75k,Poor,,,,,lead,,,,,,,,,,
EMAIL_000050,Life,email,TX,2023-01-15,Sebastian,Xu,60,$50-75k,Poor,,,,,lead,,,,,,,,,,
EMAIL_000051,Health,email,OH,2023-01-15,Terrence,Weaver,51,<$30k,Good,,,,,lead,,,,,,,,,,
EMAIL_000052,Property_Casualty,email,KS,2023-01-15,Joon,Porter,46,$50-75k,Poor,,,,,lead,,,,,,,,,,
EMAIL_000052,Health,email,KS,2023-01-15,Joon,Porter,46,$50-75k,Poor,2023-01-17,2023-01-21,,,quote,,,,,,,,,,
EMAIL_000052,Life,email,KS,2023-01-15,Joon,Porter,46,$50-75k,Poor,2023-01-16,,,,qualified,,,,,,,,,,
EMAIL_000053,Life,email,MI,2023-01-15,Ravi,Gao,60,<$30k,Fair,,,,,lead,,,,,,,,,,
EMAIL_000053,Health,email,MI,2023-01-15,Ravi,Gao,60,<$30k,Fair,,,,,lead,,,,,,,,,,
EMAIL_000053,Property_Casualty,email,MI,2023-01-15,Ravi,Gao,60,<$30k,Fair,2023-01-17,2023-01-18,,,quote,,,,,,,,,,
EMAIL_000054,Life,email,MA,2023-01-15,Jackson,Rossi,64,$30-50k,Fair,,,,,lead,,,,,,,,,,
EMAIL_000054,Health,email,MA,2023-01-15,Jackson,Rossi,64,$30-50k,Fair,,,,,lead,,,,,,,,,,
EMAIL_000054,Property_Casualty,email,MA,2023-01-15,Jackson,Rossi,64,$30-50k,Fair,,,,,lead,,,,,,,,,,
EMAIL_000055,Life,email,KY,2023-01-15,David,Inoue,42,$30-50k,Poor,,,,,lead,,,,,,,,,,
EMAIL_000055,Property_Casualty,email,KY,2023-01-15,David,Inoue,42,$30-50k,Poor,2023-01-15,,,,qualified,,,,,,,,,,
EMAIL_000055,Health,email,KY,2023-01-15,David,Inoue,42,$30-50k,Poor,,,,,lead,,,,,,,,,,
EMAIL_000056,Health,email,IN,2023-01-15,Connor,Brooks,44,<$30k,Good,,,,,lead,,,,,,,,,,
EMAIL_000057,Property_Casualty,email,FL,2023-01-15,Emma,Wood,60,$75-100k,Poor,,,,,lead,,,,,,,,,,
EMAIL_000057,Life,email,FL,2023-01-15,Emma,Wood,60,$75-100k,Poor,,,,,lead,,,,,,,,,,
EMAIL_000058,Property_Casualty,email,AZ,2023-01-15,Janice,Cabrera,18,$50-75k,Excellent,,,,,lead,,,,,,,,,,
EMAIL_000058,Health,email,AZ,2023-01-15,Janice,Cabrera,18,$50-75k,Excellent,,,,,lead,,,,,,,,,,
EMAIL_000058,Life,email,AZ,2023-01-15,Janice,Cabrera,18,$50-75k,Excellent,,,,,lead,,,,,,,,,,
EMAIL_000059,Life,email,WA,2023-01-15,Isaac,Gaines,41,<$30k,Good,2023-01-16,2023-01-17,,,quote,,,,,,,,,,
EMAIL_000060,Property_Casualty,email,NC,2023-01-15,Angela,Booker,47,$50-75k,Fair,2023-01-16,,,,qualified,,,,,,,,,,
EMAIL_000060,Life,email,NC,2023-01-15,Angela,Booker,47,$50-75k,Fair,,,,,lead,,,,,,,,,,
EMAIL_000060,Health,email,NC,2023-01-15,Angela,Booker,47,$50-75k,Fair,,,,,lead,,,,,,,,,,
EMAIL_000061,Health,email,OH,2023-01-15,Raj,Rosales,46,<$30k,Good,,,,,lead,,,,,,,,,,
EMAIL_000062,Health,email,MI,2023-01-15,Sarah,Roberts,37,$30-50k,Poor,,,,,lead,,,,,,,,,,
EMAIL_000062,Property_Casualty,email,MI,2023-01-15,Sarah,Roberts,37,$30-50k,Poor,,,,,lead,,,,,,,,,,
EMAIL_000063,Life,email,CA,2023-01-15,Cedric,Velasquez,46,$30-50k,Excellent,,,,,lead,,,,,,,,,,
EMAIL_000064,Health,email,NY,2023-01-15,Kendrick,Turner,38,$75-100k,Fair,,,,,lead,,,,,,,,,,
EMAIL_000064,Life,email,NY,2023-01-15,Kendrick,Turner,38,$75-100k,Fair,,,,,lead,,,,,,,,,,
EMAIL_000064,Property_Casualty,email,NY,2023-01-15,Kendrick,Turner,38,$75-100k,Fair,,,,,lead,,,,,,,,,,
EMAIL_000065,Property_Casualty,email,AR,2023-01-15,Gavin,Harper,44,$30-50k,Fair,2023-01-15,2023-01-17,,,quote,,,,,,,,,,
EMAIL_000065,Health,email,AR,2023-01-15,Gavin,Harper,44,$30-50k,Fair,,,,,lead,,,,,,,,,,
EMAIL_000065,Life,email,AR,2023-01-15,Gavin,Harper,44,$30-50k,Fair,,,,,lead,,,,,,,,,,
EMAIL_000066,Life,email,VA,2023-01-15,Mason,Tate,47,$75-100k,Fair,,,,,lead,,,,,,,,,,
EMAIL_000066,Health,email,VA,2023-01-15,Mason,Tate,47,$75-100k,Fair,,,,,lead,,,,,,,,,,
EMAIL_000067,Health,email,TX,2023-01-15,Sebastian,Sen,46,$150k+,Good,,,,,lead,,,,,,,,,,
EMAIL_000068,Property_Casualty,email,CA,2023-01-15,James,Sandoval,57,$50-75k,Fair,,,,,lead,,,,,,,,,,
EMAIL_000069,Health,email,IA,2023-01-15,Betty,Byrne,39,$100-150k,Fair,,,,,lead,,,,,,,,,,
EMAIL_000069,Property_Casualty,email,IA,2023-01-15,Betty,Byrne,39,$100-150k,Fair,2023-01-15,,,,qualified,,,,,,,,,,
EMAIL_000070,Life,email,MD,2023-01-15,Advait,Lewis,53,$30-50k,Fair,2023-01-15,,,,qualified,,,,,,,,,,
EMAIL_000071,Property_Casualty,email,GA,2023-01-15,John,Knight,63,$100-150k,Fair,,,,,lead,,,,,,,,,,
EMAIL_000071,Health,email,GA,2023-01-15,John,Knight,63,$100-150k,Fair,2023-01-15,,,,qualified,,,,,,,,,,
EMAIL_000071,Life,email,GA,2023-01-15,John,Knight,63,$100-150k,Fair,,,,,lead,,,,,,,,,,
EMAIL_000072,Property_Casualty,email,FL,2023-01-15,Stephanie,Lynch,40,$100-150k,Excellent,,,,,lead,,,,,,,,,,
EMAIL_000072,Health,email,FL,2023-01-15,Stephanie,Lynch,40,$100-150k,Excellent,2023-01-17,2023-01-21,2023-01-22,2023-01-29,sold,4062.88,6546.61,0.55,3600.64,False,False,0.0,0.0,3600.64,0.0
EMAIL_000072,Life,email,FL,2023-01-15,Stephanie,Lynch,40,$100-150k,Excellent,2023-01-17,2023-01-20,2023-01-31,2023-02-04,sold,5072.54,2038.84,4.06,8277.69,False,False,0.0,0.0,8277.69,0.0
EMAIL_000073,Life,email,FL,2023-01-15,Takeshi,Wagner,71,<$30k,Good,,,,,lead,,,,,,,,,,
EMAIL_000074,Property_Casualty,email,CA,2023-01-15,Ahmed,Martinez,23,$75-100k,Fair,,,,,lead,,,,,,,,,,
EMAIL_000074,Health,email,CA,2023-01-15,Ahmed,Martinez,23,$75-100k,Fair,,,,,lead,,,,,,,,,,
EMAIL_000075,Health,email,PA,2023-01-15,Ming,Joshi,47,$50-75k,Fair,2023-01-15,,,,qualified,,,,,,,,,,
EMAIL_000075,Life,email,PA,2023-01-15,Ming,Joshi,47,$50-75k,Fair,,,,,lead,,,,,,,,,,
EMAIL_000075,Property_Casualty,email,PA,2023-01-15,Ming,Joshi,47,$50-75k,Fair,,,,,lead,,,,,,,,,,
EMAIL_000076,Health,email,CA,2023-01-15,Jorge,Porter,57,$30-50k,Good,,,,,lead,,,,,,,,,,
EMAIL_000076,Property_Casualty,email,CA,2023-01-15,Jorge,Porter,57,$30-50k,Good,,,,,lead,,,,,,,,,,
EMAIL_000076,Life,email,CA,2023-01-15,Jorge,Porter,57,$30-50k,Good,2023-01-17,2023-01-18,,,quote,,,,,,,,,,
EMAIL_000077,Health,email,VA,2023-01-15,Noor,Nunez,49,$50-75k,Poor,,,,,lead,,,,,,,,,,
EMAIL_000077,Life,email,VA,2023-01-15,Noor,Nunez,49,$50-75k,Poor,,,,,lead,,,,,,,,,,
EMAIL_000077,Property_Casualty,email,VA,2023-01-15,Noor,Nunez,49,$50-75k,Poor,2023-01-16,,,,qualified,,,,,,,,,,
EMAIL_000078,Life,email,CA,2023-01-15,Wei,Gonzalez,33,<$30k,Excellent,,,,,lead,,,,,,,,,,
EMAIL_000079,Property_Casualty,email,NC,2023-01-15,Bo,Xu,24,<$30k,Fair,,,,,lead,,,,,,,,,,
EMAIL_000079,Life,email,NC,2023-01-15,Bo,Xu,24,<$30k,Fair,2023-01-15,2023-01-16,,,quote,,,,,,,,,,
EMAIL_000079,Health,email,NC,2023-01-15,Bo,Xu,24,<$30k,Fair,,,,,lead,,,,,,,,,,
EMAIL_000080,Property_Casualty,email,CA,2023-01-15,Jose,Price,43,$100-150k,Excellent,,,,,lead,,,,,,,,,,
EMAIL_000081,Property_Casualty,email,MT,2023-01-15,Midori,Zheng,53,$50-75k,Excellent,2023-01-15,2023-01-18,,,quote,,,,,,,,,,
EMAIL_000081,Life,email,MT,2023-01-15,Midori,Zheng,53,$50-75k,Excellent,,,,,lead,,,,,,,,,,
EMAIL_000081,Health,email,MT,2023-01-15,Midori,Zheng,53,$50-75k,Excellent,2023-01-15,2023-01-20,,,quote,,,,,,,,,,
EMAIL_000082,Health,email,SD,2023-01-15,Hong,Flores,62,$30-50k,Fair,2023-01-17,,,,qualified,,,,,,,,,,
EMAIL_000083,Property_Casualty,email,WA,2023-01-15,Colton,Morris,44,$50-75k,Fair,2023-01-15,,,,qualified,,,,,,,,,,
EMAIL_000084,Life,email,CA,2023-01-15,Arthur,Salem,52,$75-100k,Poor,,,,,lead,,,,,,,,,,
EMAIL_000084,Health,email,CA,2023-01-15,Arthur,Salem,52,$75-100k,Poor,,,,,lead,,,,,,,,,,
EMAIL_000085,Health,email,ME,2023-01-15,Neha,Singh,54,$30-50k,Good,2023-01-17,,,,qualified,,,,,,,,,,
EMAIL_000085,Life,email,ME,2023-01-15,Neha,Singh,54,$30-50k,Good,,,,,lead,,,,,,,,,,
EMAIL_000085,Property_Casualty,email,ME,2023-01-15,Neha,Singh,54,$30-50k,Good,,,,,lead,,,,,,,,,,
EMAIL_000086,Life,email,TX,2023-01-15,Jesus,Perez,58,$30-50k,Fair,,,,,lead,,,,,,,,,,
EMAIL_000086,Health,email,TX,2023-01-15,Jesus,Perez,58,$30-50k,Fair,,,,,lead,,,,,,,,,,
EMAIL_000087,Property_Casualty,email,SC,2023-01-15,Terry,Fischer,21,$30-50k,Fair,2023-01-16,,,,qualified,,,,,,,,,,
EMAIL_000087,Life,email,SC,2023-01-15,Terry,Fischer,21,$30-50k,Fair,,,,,lead,,,,,,,,,,
EMAIL_000088,Property_Casualty,email,FL,2023-01-15,Takeshi,Costa,44,$50-75k,Excellent,2023-01-16,,,,qualified,,,,,,,,,,
EMAIL_000088,Life,email,FL,2023-01-15,Takeshi,Costa,44,$50-75k,Excellent,,,,,lead,,,,,,,,,,
EMAIL_000089,Property_Casualty,email,GA,2023-01-15,Shu,Perry,44,$150k+,Fair,2023-01-17,2023-01-19,2023-01-21,2023-01-22,sold,5009.29,3813.49,5.23,19944.55,True,False,1.0,32599.32,-12654.77,1.6345
EMAIL_000089,Health,email,GA,2023-01-15,Shu,Perry,44,$150k+,Fair,,,,,lead,,,,,,,,,,
EMAIL_000089,Life,email,GA,2023-01-15,Shu,Perry,44,$150k+,Fair,2023-01-16,,,,qualified,,,,,,,,,,
EMAIL_000090,Health,email,CA,2023-01-15,Nathan,Ortiz,44,$50-75k,Excellent,,,,,lead,,,,,,,,,,
EMAIL_000090,Life,email,CA,2023-01-15,Nathan,Ortiz,44,$50-75k,Excellent,,,,,lead,,,,,,,,,,
EMAIL_000091,Life,email,CA,2023-01-15,Nisha,Watanabe,58,$50-75k,Good,2023-01-16,,,,qualified,,,,,,,,,,
EMAIL_000092,Life,email,MA,2023-01-29,Jamal,Kumar,30,<$30k,Poor,,,,,lead,,,,,,,,,,
EMAIL_000092,Property_Casualty,email,MA,2023-01-29,Jamal,Kumar,30,<$30k,Poor,2023-01-31,,,,qualified,,,,,,,,,,
EMAIL_000093,Life,email,MI,2023-01-29,Mason,Mendoza,43,$50-75k,Poor,,,,,lead,,,,,,,,,,
EMAIL_000094,Health,email,CT,2023-01-29,Emily,Nunez,57,<$30k,Good,2023-01-31,,,,qualified,,,,,,,,,,
EMAIL_000094,Life,email,CT,2023-01-29,Emily,Nunez,57,<$30k,Good,2023-01-29,2023-02-02,2023-02-11,,binder,,,,,,,,,,
EMAIL_000094,Property_Casualty,email,CT,2023-01-29,Emily,Nunez,57,<$30k,Good,,,,,lead,,,,,,,,,,
EMAIL_000095,Property_Casualty,email,NM,2023-01-29,Advait,Rose,40,$50-75k,Fair,,,,,lead,,,,,,,,,,
EMAIL_000095,Health,email,NM,2023-01-29,Advait,Rose,40,$50-75k,Fair,2023-01-30,2023-02-02,2023-02-03,2023-02-06,sold,4653.03,8412.53,3.11,26162.97,True,False,1.0,6367.11,19795.86,0.2434
EMAIL_000096,Health,email,NJ,2023-01-29,Akiko,Black,52,$50-75k,Good,,,,,lead,,,,,,,,,,
EMAIL_000096,Property_Casualty,email,NJ,2023-01-29,Akiko,Black,52,$50-75k,Good,,,,,lead,,,,,,,,,,
